ID	TARGET_D	GiftCnt36	GiftCntAll	GiftCntCardAll	GiftAvgLast	GiftAvg36	GiftAvgAll	GiftTimeLast	GiftTimeFirst	DemAge	DemGender	DemHomeOwner	DemMedHomeValue	DemPctVeterans	DemMedIncome
00174152	26,00	2	4	1	21,00	18,00	13,00	17	55	67	F	H	337300,00	37	50016,00
00106649	26,00	1	5	1	26,00	26,00	19,60	26	65	35	F	H	82700,00	37	72781,00
00017714	26,00	2	7	4	21,00	21,00	12,43	17	87	66	F	H	77000,00	30	43231,00
00063542	26,00	3	9	6	25,00	21,67	14,56	17	93	49	F	H	44500,00	32	60290,00
00138528	26,00	1	5	4	26,00	26,00	18,40	21	105	73	M	H	72300,00	31	50065,00
00038734	26,00	1	5	2	26,00	26,00	16,00	16	76	27	F	H	197900,00	31	38906,00
00163220	26,00	2	4	1	15,00	15,00	11,50	18	56	50	U	H	582900,00	22	63972,00
00153743	26,00	5	17	8	30,00	22,80	16,35	19	79	38	M	H	132500,00	25	63407,00
00031461	26,00	8	17	11	50,00	19,75	17,53	18	88	41	F	H	75200,00	32	63159,00
00178377	26,00	2	7	4	28,00	21,50	12,43	16	61	48	M	H	183000,00	31	76431,00
00162234	26,00	2	4	2	20,00	22,00	21,00	18	53	80	M	H	554000,00	25	145836,00
00124514	26,00	1	7	4	21,00	21,00	17,14	22	53	40	F	H	57500,00	16	34609,00
00157106	26,00	4	32	19	36,00	28,00	19,31	20	128	46	F	H	588600,00	36	101793,00
00103566	26,00	2	15	8	21,00	21,00	15,73	18	129	76	M	H	41700,00	45	41084,00
00137592	25,00	2	6	6	25,00	25,00	17,50	16	113	85	M	H	0,00	0	63863,00
00148523	25,00	1	1	1	15,00	15,00	15,00	16	16	79	M	H	428600,00	26	92525,00
00136428	25,00	1	11	6	25,00	25,00	15,00	20	96	50	F	H	188700,00	61	60111,00
00004638	25,00	3	32	10	25,00	25,33	25,84	10	104	73	F	H	247300,00	32	72198,00
00164372	25,00	4	10	5	21,00	17,75	14,00	16	69	42	M	H	186100,00	23	78523,00
00070493	25,00	1	17	8	25,00	25,00	12,00	24	112	87	M	U	27900,00	44	0,00
00141468	25,00	1	1	1	25,00	25,00	25,00	24	24	79	M	H	100300,00	37	36193,00
00035476	25,00	2	7	3	25,00	22,50	17,14	18	52	61	M	H	62500,00	37	38082,00
00152054	25,00	2	6	2	12,00	18,50	11,83	15	75	73	F	H	229700,00	32	64192,00
00015038	25,00	1	10	9	19,00	19,00	12,80	17	108	75	M	U	84900,00	21	59500,00
00092148	25,00	2	2	2	20,00	16,50	16,50	24	32	37	M	U	141800,00	18	81157,00
00109533	25,00	2	16	10	25,00	25,00	7,50	20	104	65	M	H	57600,00	35	46146,00
00037342	25,00	1	1	0	25,00	25,00	25,00	15	15	61	F	H	80100,00	29	41764,00
00014233	25,00	1	3	1	25,00	20,00	18,33	18	41	44	M	U	30700,00	30	40941,00
00086205	25,00	1	11	8	20,00	20,00	12,91	18	124	47	F	H	52700,00	23	51969,00
00133925	25,00	2	10	5	25,00	25,00	22,00	15	114	78	M	H	60500,00	46	40563,00
00123622	25,00	2	3	2	22,00	16,00	14,00	25	29	43	M	H	35100,00	26	32351,00
00034600	25,00	3	3	0	30,00	15,00	15,00	18	31	73	F	U	82000,00	40	49337,00
00111615	25,00	3	15	10	20,00	16,67	12,33	15	127	44	F	H	35600,00	2	35175,00
00032975	25,00	1	8	6	25,00	25,00	10,88	17	80	38	M	H	64500,00	30	0,00
00171397	25,00	3	5	3	25,00	23,33	29,00	16	45	35	M	H	70900,00	48	51091,00
00108976	25,00	2	16	8	25,00	25,00	13,75	21	121	59	M	H	173000,00	0	85605,00
00184011	25,00	2	6	3	50,00	50,00	37,50	17	104	82	F	H	118300,00	42	30202,00
00053893	25,00	0	1	0	25,00	0,00	25,00	19	19	65	M	H	59300,00	32	32757,00
00179275	25,00	3	5	1	16,00	12,00	9,20	20	52	52	F	H	142400,00	39	67652,00
00038471	25,00	2	9	8	12,00	11,00	13,78	17	128	47	F	H	103300,00	0	58401,00
00055442	25,00	1	6	5	15,00	15,00	9,17	21	81	72	M	U	38200,00	22	28052,00
00133229	25,00	3	4	2	25,00	15,00	12,00	18	41	47	M	H	68100,00	32	44308,00
00005321	25,00	4	9	3	25,00	25,00	25,00	8	44	43	U	H	222000,00	29	66798,00
00068750	25,00	1	2	1	25,00	25,00	25,00	26	52	70	M	H	108900,00	23	66309,00
00183858	25,00	3	5	2	20,00	20,00	16,00	21	41	49	M	H	51100,00	56	44167,00
00174375	25,00	1	1	1	25,00	25,00	25,00	20	20	39	F	H	109300,00	32	66832,00
00165102	25,00	1	1	1	25,00	25,00	25,00	24	24	75	M	H	297300,00	36	72487,00
00051846	25,00	2	16	10	20,00	20,00	15,00	19	130	42	F	U	38600,00	34	0,00
00024080	25,00	1	1	0	25,00	25,00	25,00	20	20	52	M	U	47500,00	21	40882,00
00090947	25,00	1	1	1	15,00	15,00	15,00	17	17	47	F	H	56000,00	30	52613,00
00173777	25,00	3	5	2	20,00	20,33	15,20	15	52	34	F	H	84600,00	27	34375,00
00152325	25,00	1	1	1	25,00	25,00	25,00	22	22	51	M	H	172800,00	30	51240,00
00016907	25,00	3	4	1	25,00	13,00	11,00	18	32	55	F	U	79200,00	24	51462,00
00133814	25,00	4	7	3	25,00	25,00	18,71	22	80	72	M	H	65400,00	39	40107,00
00004606	25,00	2	12	2	25,00	25,00	24,75	15	103	72	U	U	104500,00	18	0,00
00088489	25,00	2	11	10	30,00	27,50	17,00	16	124	67	F	H	183300,00	24	107272,00
00132256	25,00	1	1	1	20,00	20,00	20,00	20	20	46	M	U	65000,00	33	0,00
00002809	25,00	2	13	11	10,00	13,50	10,46	17	130	29	F	H	121900,00	43	54028,00
00013496	25,00	5	11	6	32,00	16,00	16,55	6	69	69	F	H	322200,00	20	105109,00
00148991	25,00	2	5	1	25,00	23,50	19,40	18	63	53	F	H	320900,00	24	87748,00
00184050	25,00	4	9	4	30,00	18,00	11,78	18	89	68	M	H	42600,00	19	40080,00
00045351	25,00	2	4	2	20,00	24,50	26,00	20	52	68	F	U	96900,00	45	0,00
00035181	25,00	3	16	12	32,00	24,00	20,88	18	121	65	M	U	139500,00	32	0,00
00038944	25,00	1	6	5	25,00	25,00	16,33	17	105	40	M	H	80900,00	20	32229,00
00153771	25,00	1	1	0	20,00	20,00	20,00	16	16	65	F	H	211100,00	31	78995,00
00003109	25,00	1	37	11	25,00	25,00	21,27	4	129	63	M	H	100200,00	23	42375,00
00036528	25,00	1	4	2	50,00	50,00	25,00	18	89	74	F	H	93400,00	5	31141,00
00001556	25,00	1	4	1	15,00	15,00	12,25	15	49	49	F	U	216700,00	17	64579,00
00169855	25,00	3	3	1	25,00	23,33	23,33	15	28	67	M	H	381300,00	33	64579,00
00035306	25,00	1	4	2	20,00	20,00	12,25	17	64	41	F	H	83300,00	41	49287,00
00002151	25,00	6	40	19	25,00	24,17	20,80	18	110	47	M	H	112600,00	0	0,00
00007836	25,00	5	26	9	20,00	30,00	24,12	8	81	75	M	H	212300,00	30	61202,00
00125593	25,00	3	9	5	25,00	25,00	24,44	15	113	81	F	H	87600,00	24	78759,00
00169703	25,00	8	31	20	7,00	5,13	3,49	17	125	82	F	H	248600,00	34	57164,00
00053078	25,00	3	5	3	25,00	21,67	19,00	24	44	44	F	H	121700,00	18	75325,00
00081277	25,00	2	2	1	20,00	15,00	15,00	27	32	53	F	U	32200,00	26	43363,00
00162820	25,00	1	2	1	25,00	25,00	17,50	21	42	40	M	H	336500,00	18	73564,00
00024644	25,00	1	6	3	17,00	17,00	8,17	23	109	45	F	H	86600,00	35	64030,00
00104505	25,00	3	3	2	10,00	10,00	10,00	23	33	59	F	H	67100,00	47	56296,00
00100146	25,00	2	14	6	20,00	22,50	19,29	19	119	74	M	H	46400,00	34	42580,00
00051234	25,00	2	4	1	15,00	13,00	9,50	18	57	74	F	H	48400,00	42	57240,00
00181891	25,00	3	10	5	17,00	15,67	14,70	20	74	63	U	H	75900,00	38	60521,00
00024507	25,00	2	8	5	25,00	25,00	21,50	20	124	63	M	H	46800,00	29	37808,00
00171265	25,00	2	21	10	25,00	25,50	16,67	15	105	48	M	H	96800,00	28	45579,00
00082701	25,00	3	3	2	20,00	10,00	10,00	18	36	37	F	H	99400,00	35	65650,00
00112247	25,00	1	3	0	25,00	25,00	23,33	18	52	48	F	H	64300,00	49	42870,00
00037202	25,00	4	7	4	20,00	14,00	11,00	21	45	85	F	H	91400,00	32	49180,00
00188645	25,00	1	1	1	0,00	15,00	15,00	5	16	82	F	H	225000,00	31	50485,00
00033420	25,00	6	41	18	25,00	20,83	12,22	18	128	55	M	H	70200,00	26	66839,00
00043321	25,00	1	1	1	25,00	25,00	25,00	21	21	74	U	U	145200,00	52	0,00
00020533	25,00	3	4	3	19,00	18,00	15,75	21	37	49	M	U	73800,00	39	65734,00
00153404	25,00	2	2	1	25,00	22,50	22,50	23	32	50	M	H	159600,00	32	38563,00
00190488	25,00	8	37	16	19,00	19,38	19,43	19	105	48	F	U	118200,00	20	63710,00
00000341	25,00	4	27	5	15,00	14,00	11,00	7	86	67	F	U	51700,00	27	0,00
00124271	25,00	2	18	13	11,00	8,00	4,28	24	111	72	M	H	52500,00	25	33418,00
00152053	25,00	3	15	6	10,00	20,00	12,53	18	65	44	F	H	307100,00	29	64192,00
00088189	25,00	1	1	1	15,00	15,00	15,00	17	17	80	M	H	184600,00	25	87665,00
00171014	25,00	2	2	1	25,00	25,00	25,00	26	30	49	M	H	126400,00	41	54464,00
00115289	25,00	1	5	2	20,00	20,00	10,00	15	75	59	F	H	84800,00	28	42080,00
00100430	25,00	3	5	3	25,00	33,33	40,00	16	57	57	F	U	208300,00	28	0,00
00156866	25,00	1	2	1	25,00	15,00	20,00	19	21	75	M	H	339300,00	27	79882,00
00000637	25,00	7	27	11	20,00	19,57	15,52	6	80	81	F	H	286500,00	33	69298,00
00139302	25,00	1	3	1	25,00	25,00	21,67	24	73	57	M	H	59200,00	27	33830,00
00139141	25,00	2	2	2	16,00	13,00	13,00	17	24	39	M	U	60100,00	39	36349,00
00146500	25,00	1	1	1	25,00	25,00	25,00	17	17	75	F	H	235300,00	8	51935,00
00033460	25,00	3	3	2	32,00	15,67	15,67	24	33	64	M	U	138500,00	37	79635,00
00135174	25,00	1	8	5	20,00	20,00	12,75	18	125	67	F	H	59300,00	27	41894,00
00060195	25,00	2	2	1	20,00	13,50	13,50	18	28	42	F	U	68400,00	21	0,00
00065999	25,00	1	7	5	25,00	25,00	18,43	19	80	78	M	H	271200,00	21	89045,00
00023603	25,00	1	2	1	10,00	15,00	12,50	15	16	39	M	H	82400,00	30	50244,00
00092355	25,00	2	8	4	15,00	8,50	8,00	18	45	71	M	H	141300,00	38	81042,00
00098962	25,00	2	3	1	20,00	15,00	11,67	19	54	74	F	U	38000,00	28	40417,00
00081284	25,00	2	5	2	20,00	20,00	13,40	18	74	54	F	H	45800,00	26	48311,00
00075331	25,00	2	6	4	20,00	13,50	8,50	16	88	53	F	H	58300,00	47	46240,00
00105431	25,00	2	5	3	25,00	18,50	11,40	24	41	54	M	U	33200,00	37	0,00
00153776	25,00	2	2	1	50,00	35,00	35,00	19	24	67	U	U	121100,00	37	0,00
00011254	25,00	4	13	3	25,00	25,00	22,69	6	113	62	F	U	93100,00	0	59321,00
00145637	25,00	2	8	4	20,00	18,00	16,25	15	87	49	F	U	290800,00	35	43940,00
00097221	25,00	2	6	2	25,00	20,00	11,00	15	67	66	F	U	41800,00	39	46477,00
00021375	25,00	2	3	1	25,00	17,50	20,00	17	29	43	F	U	49800,00	28	39725,00
00091101	25,00	1	5	3	20,00	20,00	16,40	21	88	52	M	H	88900,00	27	74592,00
00162676	25,00	1	1	1	25,00	25,00	25,00	24	24	39	M	H	457200,00	33	104932,00
00131423	25,00	3	10	6	20,00	20,00	14,80	15	76	48	M	U	88100,00	33	57233,00
00020625	25,00	3	6	0	15,00	15,00	12,00	20	56	67	F	H	68000,00	38	45294,00
00007879	25,00	2	14	7	30,00	27,50	17,86	26	130	67	F	H	107200,00	27	48544,00
00009727	25,00	3	4	2	100,00	75,00	81,25	26	39	55	F	H	590800,00	40	80552,00
00164217	25,00	2	6	3	25,00	22,50	14,17	18	105	57	M	H	286900,00	31	105037,00
00160002	25,00	5	5	5	25,00	25,00	25,00	22	33	65	M	H	69900,00	31	45681,00
00043927	25,00	1	2	2	20,00	20,00	15,00	20	35	47	M	H	86500,00	34	50359,00
00102260	25,00	1	1	1	25,00	25,00	25,00	23	23	71	F	H	63200,00	46	56722,00
00137256	25,00	2	20	11	24,00	24,00	14,10	15	116	84	F	U	61900,00	43	0,00
00088920	25,00	1	1	1	25,00	25,00	25,00	21	21	42	F	H	136400,00	23	54341,00
00156618	25,00	2	6	3	15,00	15,00	9,67	15	81	53	U	U	204300,00	24	0,00
00177960	25,00	5	23	11	20,00	18,00	12,48	18	129	59	M	H	52800,00	44	46160,00
00077196	25,00	1	1	1	15,00	15,00	15,00	24	24	32	F	H	94000,00	18	67330,00
00002321	25,00	4	15	14	25,00	26,25	38,67	9	113	66	M	U	217000,00	20	0,00
00113560	25,00	6	16	9	10,00	21,00	12,75	12	79	69	M	H	93000,00	33	68048,00
00157311	25,00	2	2	2	25,00	17,50	17,50	16	29	77	M	H	534400,00	12	80552,00
00000591	25,00	5	12	6	20,00	29,00	26,25	16	109	80	M	H	71100,00	58	37481,00
00029868	25,00	1	1	0	20,00	20,00	20,00	16	16	38	F	H	80300,00	39	61802,00
00177737	25,00	2	9	6	30,00	27,50	16,11	18	128	37	F	H	42900,00	21	41250,00
00155653	25,00	1	1	1	20,00	20,00	20,00	17	17	47	F	H	211300,00	34	70685,00
00009439	25,00	0	9	4	0,00	0,00	18,33	4	113	79	M	H	130500,00	48	52936,00
00173774	25,00	6	33	22	20,00	25,17	27,09	18	130	64	M	U	123300,00	27	51893,00
00057058	25,00	6	10	3	12,00	11,83	11,10	15	53	77	M	H	43200,00	29	35412,00
00002643	25,00	7	10	8	20,00	18,57	17,50	5	45	58	F	U	212300,00	23	0,00
00137971	25,00	0	1	0	20,00	0,00	20,00	22	22	69	F	H	58200,00	47	29149,00
00155602	25,00	1	7	4	25,00	25,00	20,14	21	86	77	M	H	142600,00	36	70541,00
00175438	25,00	3	28	16	31,00	25,67	15,46	24	118	77	U	U	92500,00	30	0,00
00162313	25,00	5	5	4	26,00	22,20	22,20	16	29	35	F	H	597500,00	42	200001,00
00048338	25,00	1	1	1	25,00	25,00	25,00	16	16	54	M	H	51100,00	31	46910,00
00138829	25,00	1	10	8	20,00	20,00	11,50	21	115	61	F	U	84700,00	45	49306,00
00078172	25,00	1	1	1	15,00	15,00	15,00	17	17	53	F	H	116700,00	34	66509,00
00162531	25,00	1	3	3	15,00	15,00	9,00	21	53	55	M	U	443300,00	35	71862,00
00124935	25,00	8	21	12	30,00	26,88	19,52	15	115	80	M	U	68900,00	38	48817,00
00018089	25,00	5	9	8	17,00	16,60	13,78	21	76	47	M	H	99400,00	19	59375,00
00019581	25,00	2	34	17	25,00	25,00	6,65	20	124	60	F	H	82100,00	37	53204,00
00010036	25,00	0	4	1	25,00	0,00	25,00	13	45	72	M	H	148900,00	30	65385,00
00163757	25,00	3	4	1	30,00	13,33	11,25	18	29	43	F	U	425500,00	32	105950,00
00139799	25,00	1	1	1	25,00	25,00	25,00	16	16	44	F	H	98700,00	29	37477,00
00135430	25,00	2	7	5	20,00	17,00	12,14	24	105	63	F	H	116500,00	36	61629,00
00060512	25,00	1	10	5	25,00	50,00	20,80	18	102	69	U	U	105500,00	25	0,00
00132896	25,00	1	14	11	25,00	25,00	15,57	22	130	53	F	U	95300,00	38	69310,00
00161691	25,00	4	6	3	25,00	20,00	19,17	15	39	63	F	H	152800,00	26	51352,00
00024900	25,00	3	3	1	10,00	11,67	11,67	18	28	45	F	U	54800,00	29	42787,00
00158534	25,00	3	7	6	25,00	26,67	24,29	16	80	49	F	H	254100,00	26	52275,00
00084097	25,00	1	1	1	25,00	25,00	25,00	17	17	87	F	H	341000,00	41	105995,00
00119368	25,00	1	6	3	15,00	15,00	11,50	20	74	57	F	U	50000,00	22	0,00
00142783	25,00	3	5	2	25,00	21,67	18,00	17	57	84	F	U	300000,00	0	26310,00
00122404	25,00	2	2	2	15,00	10,00	10,00	21	29	63	F	H	54600,00	30	49976,00
00150516	25,00	3	17	9	32,00	29,00	24,06	22	105	82	F	U	330400,00	20	0,00
00031778	25,00	2	9	3	12,00	12,00	20,11	19	93	54	M	H	98600,00	43	50000,00
00065061	25,00	2	5	2	25,00	20,00	20,00	25	53	45	M	H	155900,00	36	67735,00
00144631	25,00	4	7	2	19,00	17,75	12,86	19	64	35	F	H	233900,00	16	40640,00
00089816	25,00	2	6	4	50,00	50,00	35,00	17	76	50	M	H	200000,00	30	88668,00
00170649	25,00	5	10	3	25,00	20,60	17,00	17	53	64	M	H	160000,00	48	52649,00
00045824	25,00	4	10	4	21,00	19,50	15,80	19	64	40	M	H	138500,00	47	77368,00
00101803	25,00	2	3	2	10,00	6,50	11,00	21	28	50	F	H	54400,00	56	40540,00
00073754	25,00	4	22	12	20,00	18,00	13,32	21	111	79	F	H	90000,00	27	58868,00
00045584	25,00	3	4	3	15,00	18,33	16,25	20	45	50	F	U	186100,00	0	0,00
00165830	25,00	1	3	1	25,00	25,00	18,33	15	50	42	F	H	323000,00	29	101339,00
00089686	25,00	3	4	2	20,00	21,67	18,75	25	41	58	M	U	322600,00	29	0,00
00151995	25,00	2	5	4	32,00	29,50	22,80	25	57	74	F	H	188100,00	36	87416,00
00002512	25,00	2	2	1	25,00	25,00	25,00	16	20	71	M	H	125000,00	0	51059,00
00166350	25,00	3	6	4	40,00	30,00	20,83	18	52	45	F	U	333300,00	25	105465,00
00179683	25,00	1	3	2	25,00	25,00	21,67	23	44	46	F	U	110800,00	45	60963,00
00190840	25,00	1	4	1	25,00	25,00	21,25	17	68	47	M	H	48500,00	30	47256,00
00004187	25,00	1	34	14	25,00	28,00	15,85	14	122	83	F	U	95100,00	43	0,00
00039257	25,00	2	8	4	20,00	15,00	9,25	16	68	27	U	H	109300,00	37	59874,00
00017791	25,00	2	4	3	25,00	25,00	25,00	18	44	58	F	H	96900,00	18	50858,00
00141159	25,00	1	1	1	20,00	20,00	20,00	16	16	54	M	U	115800,00	31	0,00
00182916	25,00	1	1	1	20,00	20,00	20,00	17	17	63	F	H	66600,00	41	46253,00
00074880	25,00	1	1	0	15,00	15,00	15,00	18	18	75	F	H	62200,00	29	80943,00
00160633	25,00	1	3	3	20,00	20,00	13,33	18	53	55	F	H	94500,00	46	43594,00
00019235	25,00	1	6	2	20,00	20,00	15,33	20	79	76	M	H	53800,00	37	40567,00
00143529	25,00	1	1	1	20,00	20,00	20,00	15	15	77	F	H	131000,00	31	39524,00
00144309	25,00	1	1	1	25,00	25,00	25,00	16	16	43	M	H	269800,00	19	47073,00
00121153	25,00	1	7	5	17,00	17,00	12,57	22	89	58	M	H	143800,00	23	102392,00
00148998	25,00	2	11	6	20,00	20,00	16,82	19	86	50	U	U	323300,00	28	0,00
00061808	25,00	1	1	0	20,00	20,00	20,00	20	20	48	M	H	80900,00	25	49791,00
00084708	25,00	2	2	1	24,00	17,00	17,00	18	29	59	F	H	65300,00	28	56677,00
00045338	25,00	3	8	5	15,00	15,00	13,13	23	87	27	F	H	69800,00	37	47080,00
00028621	25,00	5	6	2	25,00	14,80	14,00	17	39	83	F	H	55000,00	34	27443,00
00146835	25,00	2	3	2	25,00	15,00	18,33	26	33	48	M	H	186400,00	26	62357,00
00023934	25,00	2	14	10	16,00	13,00	3,59	21	123	45	F	H	105600,00	12	49805,00
00080893	25,00	1	9	5	15,00	15,00	8,33	21	65	82	M	H	49800,00	36	53117,00
00159417	25,00	1	7	4	20,00	20,00	13,71	21	113	38	F	U	257400,00	25	0,00
00043010	25,00	2	4	1	25,00	20,00	17,00	22	65	52	F	H	56000,00	31	0,00
00147753	25,00	2	4	3	23,00	21,00	19,25	21	36	70	F	H	477800,00	32	109911,00
00132157	25,00	2	7	3	25,00	25,00	13,57	18	64	55	F	U	107000,00	40	0,00
00079478	25,00	3	20	8	25,00	23,33	13,25	15	126	76	M	H	66800,00	37	61461,00
00087259	25,00	2	10	8	20,00	17,50	9,70	17	129	54	M	H	71700,00	31	50451,00
00074303	25,00	4	7	3	25,00	18,75	17,14	16	53	57	M	H	44400,00	34	42270,00
00020178	25,00	3	3	2	25,00	25,67	25,67	16	23	41	M	U	40300,00	21	31294,00
00146913	25,00	4	6	2	20,00	21,25	19,17	15	41	65	F	H	267400,00	34	89546,00
00074706	25,00	1	1	1	15,00	15,00	15,00	19	19	46	M	H	35000,00	31	37500,00
00115346	25,00	2	5	4	15,00	12,00	9,40	24	52	55	F	H	25100,00	30	34167,00
00097049	25,00	3	13	11	20,00	20,00	15,08	19	123	60	F	H	81600,00	28	55540,00
00169198	25,00	1	8	2	25,00	25,00	23,75	18	89	55	F	H	96000,00	40	41897,00
00169895	25,00	1	5	2	25,00	25,00	20,00	19	111	52	F	U	259800,00	54	0,00
00117825	25,00	1	2	2	25,00	25,00	25,00	21	41	41	F	U	50000,00	34	0,00
00137429	25,00	1	1	1	25,00	25,00	25,00	24	24	84	M	H	86600,00	47	46518,00
00006490	25,00	2	6	0	24,00	25,00	22,00	7	28	85	M	U	111800,00	25	0,00
00122046	25,00	2	2	2	15,00	20,00	20,00	20	24	61	F	H	71600,00	31	64910,00
00002415	25,00	2	2	1	25,00	17,50	17,50	16	20	42	F	H	550100,00	22	82540,00
00143782	25,00	1	1	1	28,00	28,00	28,00	21	21	49	M	H	585400,00	25	81394,00
00142600	25,00	1	1	0	25,00	25,00	25,00	18	18	54	F	U	91900,00	12	0,00
00092814	25,00	2	2	2	15,00	10,00	10,00	16	31	33	F	U	74700,00	15	56686,00
00184255	25,00	0	9	7	25,00	0,00	16,33	18	68	65	M	U	81400,00	18	42744,00
00096441	25,00	2	10	8	25,00	25,00	14,70	24	86	73	M	H	91500,00	28	63159,00
00069034	25,00	0	1	0	25,00	0,00	25,00	23	23	77	M	H	89500,00	43	70044,00
00085716	25,00	2	2	1	25,00	25,00	25,00	19	30	73	F	U	35700,00	38	38047,00
00132131	25,00	2	8	5	25,00	25,00	14,88	26	103	38	F	U	61300,00	23	0,00
00057496	25,00	2	8	2	25,00	25,00	15,75	23	77	62	M	H	46000,00	49	51052,00
00156457	25,00	1	3	2	25,00	25,00	15,00	16	45	44	F	U	0,00	5	0,00
00008880	25,00	6	12	7	25,00	25,83	24,17	4	79	53	F	H	259600,00	31	79646,00
00183747	25,00	2	4	2	25,00	25,00	18,75	22	44	50	F	H	90200,00	40	66392,00
00172750	25,00	3	3	3	20,00	18,67	18,67	20	33	43	M	H	96700,00	30	41056,00
00004211	25,00	5	13	9	25,00	25,20	17,92	18	81	57	F	U	91900,00	36	44272,00
00091787	25,00	1	2	1	15,00	15,00	12,50	20	44	51	F	H	170500,00	25	61655,00
00184549	25,00	4	6	3	25,00	23,75	20,83	20	39	54	M	H	104000,00	34	66092,00
00074345	25,00	2	16	8	25,00	24,00	10,19	16	127	62	M	H	53800,00	32	48399,00
00124979	25,00	1	1	1	25,00	25,00	25,00	24	24	41	F	H	112800,00	37	56140,00
00131032	25,00	2	10	10	20,00	20,00	11,80	23	81	39	F	H	52400,00	28	52143,00
00042724	25,00	2	3	1	17,00	12,00	9,67	26	52	61	M	U	44000,00	17	38632,00
00073030	25,00	1	3	1	15,00	15,00	11,67	20	61	51	M	U	82100,00	31	0,00
00084582	25,00	3	5	4	15,00	12,33	11,40	22	45	62	F	U	97300,00	23	81514,00
00187769	25,00	5	15	11	12,00	10,80	10,60	16	56	43	M	U	505900,00	39	0,00
00159039	25,00	3	20	9	25,00	25,00	15,35	18	105	77	F	H	165600,00	41	44777,00
00183043	25,00	1	1	0	20,00	20,00	20,00	16	16	65	M	H	87600,00	35	51377,00
00003651	25,00	2	6	2	50,00	17,50	25,83	6	29	67	F	H	66800,00	0	52330,00
00190754	25,00	6	24	12	35,00	34,50	28,04	17	77	47	F	U	321300,00	21	78948,00
00168393	25,00	2	2	2	25,00	25,00	25,00	23	28	57	M	H	229800,00	23	61125,00
00131169	25,00	1	8	3	25,00	30,00	18,13	18	127	70	F	U	178200,00	30	0,00
00069963	25,00	1	8	1	25,00	25,00	23,13	18	102	58	F	U	56700,00	41	39928,00
00073282	25,00	2	6	4	25,00	25,00	20,83	17	68	75	M	H	80000,00	27	63092,00
00088802	25,00	1	2	1	10,00	16,00	13,00	15	17	66	M	H	171100,00	40	87767,00
00093356	25,00	2	6	3	20,00	17,50	11,83	18	64	60	F	U	61300,00	23	41449,00
00086464	25,00	2	3	1	20,00	15,00	15,00	21	32	65	F	H	42500,00	0	0,00
00025214	25,00	2	6	3	15,00	15,00	12,00	25	57	46	F	H	182300,00	40	47598,00
00020802	25,00	1	1	1	15,00	15,00	15,00	24	24	72	U	U	43600,00	30	30786,00
00098901	25,00	2	2	0	15,00	12,50	12,50	19	27	71	F	H	29100,00	32	39231,00
00048487	25,00	1	13	5	34,00	34,00	10,00	26	102	51	F	H	36400,00	21	26974,00
00073144	25,00	4	9	4	25,00	25,00	22,22	19	96	74	F	U	69000,00	34	60591,00
00049439	25,00	1	1	1	25,00	25,00	25,00	16	16	49	M	H	73200,00	43	49425,00
00165314	25,00	2	2	2	25,00	16,50	16,50	18	28	50	F	H	120300,00	31	38816,00
00003891	25,00	3	18	9	25,00	25,67	19,17	16	127	82	F	H	28300,00	18	45709,00
00068951	25,00	3	5	3	25,00	26,67	25,00	18	66	26	M	U	122300,00	31	0,00
00097774	25,00	5	9	4	28,00	27,80	17,89	18	53	45	F	H	47000,00	41	43731,00
00135406	25,00	1	5	3	25,00	25,00	11,00	24	91	56	M	H	74200,00	38	52145,00
00183476	25,00	6	13	10	25,00	12,83	11,08	18	76	47	F	H	71800,00	32	32386,00
00134773	25,00	1	2	1	20,00	20,00	15,00	26	41	65	M	H	70600,00	25	0,00
00063725	25,00	1	1	1	25,00	25,00	25,00	21	21	74	M	U	63700,00	34	0,00
00149560	25,00	2	8	5	100,00	80,00	44,38	16	118	69	M	H	446200,00	30	60896,00
00095132	25,00	2	5	2	20,00	17,50	14,00	17	75	81	F	U	51200,00	16	43714,00
00073762	25,00	2	10	10	25,00	25,00	17,50	17	123	51	M	H	84000,00	25	58868,00
00155921	25,00	2	13	10	26,00	25,50	14,08	19	126	77	M	U	148300,00	39	0,00
00155040	25,00	3	23	12	25,00	25,00	15,22	16	118	37	U	U	138200,00	9	0,00
00053576	25,00	1	1	1	25,00	25,00	25,00	16	16	47	M	H	112400,00	24	73713,00
00060098	25,00	5	12	8	11,00	11,80	9,92	22	65	56	M	H	78900,00	30	46893,00
00127320	25,00	1	1	1	20,00	20,00	20,00	16	16	37	F	H	73100,00	22	62587,00
00034319	25,00	1	1	1	50,00	50,00	50,00	25	25	67	M	H	71400,00	38	63653,00
00040283	25,00	3	15	9	25,00	35,00	15,20	18	124	42	F	H	80100,00	37	36946,00
00119801	25,00	3	6	4	17,00	19,00	14,67	20	52	37	F	U	87300,00	36	0,00
00011961	25,00	3	20	12	25,00	25,00	21,60	4	119	39	F	H	264500,00	27	84986,00
00150061	25,00	2	6	5	30,00	30,00	22,50	23	77	39	F	H	261800,00	42	79024,00
00086696	25,00	1	7	3	25,00	25,00	19,29	18	103	74	F	H	46900,00	41	42467,00
00126787	25,00	3	21	12	25,00	22,33	12,14	18	126	78	M	H	67500,00	41	40391,00
00040058	25,00	3	12	9	20,00	18,00	11,67	25	130	87	F	H	118700,00	46	42429,00
00040956	25,00	1	1	0	15,00	15,00	15,00	15	15	73	F	U	87600,00	41	52299,00
